-0.19368,4.6224,-10.121
1.5878,2.0538,-5.7617
1.9086,-0.45354,-2.1132
-0.8152,-1.5516,-1.9009
0.96065,-1.5543,12.156
2.2908,-0.8964,-7.1721
-1.9669,0.4429,4.233
2.2783,1.57,-0.44114
-1.5494,-0.84864,6.5417
3.5664,-3.5715,7.2274
-3.5934,-1.0006,-7.3685
-7.1812,-2.7762,-5.1421
0.76189,-3.015,1.5575
2.1467,0.5371,1.4741
0.21212,5.2678,0.93796
-1.1331,4.2873,-1.6604
3.9835,-0.2368,-8.5472
1.2544,-0.62384,3.2441
-1.7205,-0.99758,-5.3704
-0.31703,-2.5084,9.3747
0.85149,-5.3726,7.6555
-1.9537,-2.4905,5.1882
0.086652,5.5075,1.7697
3.6002,-3.3555,10.202
1.663,2.4891,6.5835
-1.4359,0.65412,-1.6108
3.1241,5.0966,8.2781
1.0743,-2.4286,8.1644
0.22838,4.4773,-2.3027
-0.96122,-0.9496,-2.955
1.7828,-1.5919,0.56574
0.14073,2.1218,0.37672
1.5838,-1.7824,-6.0104
0.31513,-3.7851,1.1648
0.30402,1.0653,-12.007
0.86505,2.7668,-1.7203
0.67075,0.63222,12.027
1.8611,3.8322,-3.6253
2.5564,-0.0012617,1.3002
-0.94894,5.7632,3.4901
1.3311,0.66452,-8.0021
-0.22304,2.5808,0.89725
-2.3842,5.7701,-6.5429
-0.37393,-1.131,10.137
-1.7582,0.99731,-4.5993
0.32195,0.2259,4.2916
-2.9344,0.15671,-2.404
-1.3326,-0.56668,3.7461
3.7837,-5.5725,-2.0589
0.12417,-7.0111,4.2398
-0.99202,1.7109,-6.5818
-2.5609,1.0082,8.5921
0.15108,-0.76642,4.925
-0.83604,-4.7891,6.6619
2.5557,1.8356,0.47629
-1.0364,2.7078,16.232
0.016273,0.44974,-0.019795
3.6741,2.4743,9.3535
1.3635,0.53594,-7.7183
-1.7798,-1.7117,-6.7761
0.82035,-4.0724,6.9477
-1.3292,1.4494,5.0578
2.5812,2.2876,2.856
1.0197,-0.20645,-2.4165
0.37705,2.461,6.9452
-0.45097,1.1601,0.91142
0.92257,1.5239,3.2456
2.2484,-0.98223,0.97717
0.20509,3.0437,8.6291
1.2852,2.0311,9.5237
-1.9711,-2.2482,-3.5501
-0.42279,0.0459,3.6803
1.2479,-1.3836,4.4356
-0.96869,-1.81,3.6963
-1.6851,1.2285,-0.27859
-4.7579,-4.3017,0.62891
-0.72973,5.3747,-10.655
2.5207,-0.63513,-5.3345
4.6074,-2.53,8.2987
-0.64848,-2.1925,-1.6643
-1.486,3.674,-5.2184
-0.062477,-3.9956,0.29001
-2.9514,-2.7674,-1.8098
-2.3656,0.58353,3.3902
0.62251,4.084,15.237
3.7812,2.0914,-3.1665
-0.54243,-5.7558,-3.4721
-2.3304,1.7127,-1.318
-0.85959,2.8137,-1.0585
1.5592,-2.0987,1.6729
0.054908,3.2118,-4.533
-1.0522,-1.2163,-4.7244
-0.45744,1.8097,-6.4964
0.63832,0.21386,5.3791
0.059262,4.1044,5.8438
2.7572,-0.9966,-6.678
0.71656,-3.2833,6.1831
0.24279,2.3376,-1.1344
1.3776,1.08,-11.334
-1.283,0.38596,-3.5053
1.8554,-1.4145,2.9486
-2.9245,1.4264,1.9209
-2.4961,7.1676,-3.4857
4.8424,0.66885,5.3706
0.42015,-2.3901,-6.0875
3.3545,-0.78761,8.7976
-0.39088,-3.9506,3.2753
-1.3121,-4.181,8.2822
-2.192,-3.7252,-7.7798
0.059239,0.94645,2.3114
3.6259,-1.512,-0.61668
-1.6411,-0.36102,0.41051
-2.5855,5.3909,-12.707
-1.8764,-0.77792,-1.967
-0.63387,-5.4246,3.7292
-0.76978,8.2526,-8.0379
1.6361,-3.7694,1.0682
-1.8434,-0.95988,2.9279
1.0744,2.4216,-7.3554
1.3957,1.9404,-0.48675
-0.5999,-0.89004,3.9451
3.5331,-1.5561,-6.932
-0.37004,3.4261,0.16686
-0.58166,-4.2532,-5.7173
1.3301,1.2965,-2.2631
0.47838,2.0121,-8.4854
-3.627,-1.2176,-5.5306
1.3488,0.14134,-4.4448
-0.57711,-0.37583,-5.0404
2.052,0.48928,0.73181
0.64809,1.504,-6.4329
1.4802,0.80668,2.3835
2.715,-1.4254,-1.4248
-0.15041,-0.83785,5.9562
0.4863,-1.0201,0.18663
-1.3185,0.66169,-11.177
0.13851,-2.336,3.2929
3.0463,-1.3086,9.889
-0.49966,2.9243,-5.2749
2.1916,-0.68469,-7.6256
-2.5273,-1.5181,-3.5257
0.78447,-2.3956,-2.6484
0.89169,-5.7206,11.894
0.32727,0.65366,-0.52072
2.0386,0.21,5.3079
-4.1642,0.76276,2.0159
-0.071128,5.1208,1.3058
-0.81876,0.24374,-3.2867
0.52427,-0.30622,5.1931
-1.6193,-0.95755,-2.8005
-2.7996,2.5358,3.3452
