-0.26658,0.9783,0.65479
0.42176,1.1323,0.61877
0.42259,0.18814,0.64462
0.037416,0.2654,0.56534
0.057873,0.27079,0.54864
0.051998,0.27721,0.5518
0.5176,1.3291,0.61068
-0.058803,0.23349,0.37109
-0.059676,0.23905,0.35227
-0.047804,0.23616,0.37563
0.5331,1.0569,0.37754
0.52479,1.2832,0.62918
-0.52507,0.6817,0.58126
-0.53475,0.66592,0.58003
-0.18949,0.49711,0.52532
-0.19325,0.48895,0.55905
0.19591,1.4082,0.40832
-0.37218,0.20301,0.42713
-0.38124,0.2029,0.43176
0.91578,0.87514,0.55457
0.91538,0.89103,0.51702
0.81846,0.91005,0.63547
0.81249,0.90229,0.63992
-0.42411,0.3402,0.60137
0.42279,1.2601,0.65338
-0.55,0.63593,0.51742
-0.55991,0.67077,0.52075
-0.5638,0.64755,0.50737
-0.29953,1.0918,0.65323
-0.32147,1.0865,0.66547
0.32275,0.054659,0.65571
0.34438,0.051385,0.65208
0.33409,0.055819,0.646
0.82937,0.49834,0.6336
0.82584,0.53224,0.64406
0.20437,1.1251,0.44821
0.17937,1.1255,0.46954
-0.13445,0.055318,0.62563
-0.10474,0.04987,0.63091
-0.079808,1.307,0.64498
-0.086737,1.2995,0.64383
-0.058152,1.3072,0.65965
-0.30214,0.18888,0.62651
-0.028883,1.1065,0.39655
-0.05095,1.402,0.48687
-0.0080735,1.4114,0.49036
-0.23572,0.99459,0.64912
0.19985,1.439,0.49419
-0.51323,0.86688,0.55898
-0.51842,0.87019,0.54371
-0.50282,0.86957,0.56231
0.67535,1.2709,0.49867
0.65585,1.2843,0.49977
-0.11821,1.1363,0.33606
-0.097814,1.1438,0.34781
-0.12911,1.1196,0.33636
-0.098343,1.1424,0.33338
0.43572,-0.015245,0.55113
-0.53114,0.66735,0.42994
-0.52235,0.65852,0.42327
-0.065444,1.0549,0.57143
-0.036444,1.0605,0.57201
-0.24599,0.60416,0.55786
-0.24695,0.60486,0.55314
-0.2324,0.58727,0.54805
-0.23696,0.57903,0.55
-0.24045,0.59746,0.57152
-0.22578,0.5874,0.55396
