-21.64551241,1.80630560,-2.00977148
-23.78148023,0.17768928,-1.21599349
-19.93178687,1.34940771,-1.07413341
-29.60236247,-2.74729602,1.94068529
-19.51498868,1.23339726,-3.41086751
-22.60612407,0.21974169,0.68420263
-18.46452072,1.90420867,-2.61040312
-24.67982515,-0.60642858,0.32639857
-18.81517982,2.55704471,-0.79195267
-28.35366536,-2.03472446,-0.30899566
-24.09901269,0.16522706,0.56942604
-19.32009614,1.53623477,1.45752293
-22.45395092,0.82424090,-0.54471623
-15.11911408,3.29661120,0.12858680
-22.48816209,0.24176635,-3.50152470
-25.19394567,-1.38242481,-0.23084128
-20.56485061,1.80521303,0.36326573
-26.79069164,-2.32546765,-2.36582991
-24.27961989,-0.58809457,-0.24404542
-23.20767789,1.10198176,0.95468339
-25.53748254,-1.28548759,-0.11870698
-22.19054646,-2.12169367,1.74453874
-16.50112200,3.31857945,-1.92819030
-20.56924232,1.44260430,-1.32542192
-20.03060783,0.40239752,0.88341970
-16.03842524,2.26151765,0.38299929
-20.78799712,1.33115393,0.06667766
-33.23149958,-5.43112078,2.22936573
-22.30579911,0.83056841,-0.72578648
-20.09187201,2.57488116,0.45703549
-21.86101142,-0.64531168,-0.67494023
-24.21924995,-0.97126849,1.37800225
-23.11663602,-1.33686997,0.89148625
-24.25340063,-0.37240062,0.49140904
-21.18023644,1.14625847,0.48143647
-18.23452969,1.77138507,-1.31811517
-19.17320480,2.56110634,-2.16187021
-27.91475291,-2.10123978,-0.76066611
-23.37554604,0.19226011,-0.30742101
-28.09970213,-2.53424982,0.07943338
-22.97834241,-0.89787969,-1.04237997
-21.34665243,0.97365983,-2.87383406
-24.20552672,-0.22622404,-0.50458999
-20.52645385,1.16927971,0.40425074
-20.30468160,1.74892080,3.19533941
-26.13205352,-0.05187987,-3.51888577
-28.00730573,-2.10343219,2.04252250
-23.30664968,-1.22770599,1.18557375
-19.24832973,2.35608113,-0.88481717
-20.47290347,3.30282019,-0.20541669
-20.82972427,0.41717419,1.34425384
-22.35668174,-0.69081220,2.29128287
-28.51490891,-3.96858250,-0.56278537
